Author,ID,Location,Q_m3_s,q_m2_s,U_m_s,W_m,H_m,R_m,S_m_m,D16_m,D50_m,D84_m,D90_m,Sorting,Rhos_kg_m3,Rho_kg_m3,qb_kg_m_s,C_ppht,Record_Number,Froude,GammaS_N_m3,GammaF_N_m3,Tau0_kg_m_s2,TauStar,Ustar_m_s,ManningN,WP_m,A_m2
EINSTEIN_1944,3644,UNKNOWN,0.1906,0.0387942,0.466277,4.9131,0.0832,0.0804744,0.00151,,0.00089916,,,1.84,2650,997.912,0.00410404,10.6,1743,0.516205,25987.6,9786.17,1.18918,0.0816313,0.0345205,0.015534,5.0795,0.40877
EINSTEIN_1944,3645,UNKNOWN,0.1962,0.0404862,0.469133,4.8461,0.0863,0.083332,0.00152,,0.00089916,,,1.84,2650,997.912,0.0041618,10.3,1744,0.509953,25987.6,9786.17,1.23956,0.0850898,0.0352442,0.015855,5.0187,0.418218
EINSTEIN_1944,3646,UNKNOWN,0.1962,0.0404862,0.469133,4.8461,0.0863,0.083332,0.00155,,0.00089916,,,1.84,2650,997.912,0.00521248,12.9,1745,0.509953,25987.6,9786.17,1.26403,0.0867692,0.0355903,0.0160107,5.0187,0.418218
EINSTEIN_1944,3647,UNKNOWN,0.1962,0.0404862,0.469133,4.8461,0.0863,0.083332,0.00156,,0.00089916,,,1.84,2650,997.912,0.0037577,9.3,1746,0.509953,25987.6,9786.17,1.27218,0.087329,0.035705,0.0160623,5.0187,0.418218
EINSTEIN_1944,3648,UNKNOWN,0.1962,0.0404862,0.469133,4.8461,0.0863,0.083332,0.00157,,0.00089916,,,1.84,2650,997.912,0.00460631,11.4,1747,0.509953,25987.6,9786.17,1.28034,0.0878888,0.0358192,0.0161137,5.0187,0.418218
EINSTEIN_1944,3649,UNKNOWN,0.0994,0.0175151,0.396269,5.6751,0.0442,0.0435221,0.00152,,0.00089916,,,1.84,2650,997.075,0.00125749,7.2,1748,0.601892,25987.6,9777.97,0.646848,0.0443804,0.0254705,0.0121732,5.7635,0.25084
EINSTEIN_1944,3650,UNKNOWN,0.3289,0.071941,0.536473,4.5718,0.1341,0.126669,0.00155,,0.00089916,,,1.84,2650,997.075,0.0478044,66.6,1749,0.467814,25987.6,9777.97,1.91978,0.131716,0.0438795,0.0185096,4.84,0.613078
EINSTEIN_1944,3651,UNKNOWN,1.0932,0.232606,0.713295,4.6998,0.3261,0.286361,0.00179,,0.00089916,,,1.84,2650,997.075,0.123682,53.3,1750,0.398872,25987.6,9777.97,5.01205,0.343878,0.0708996,0.0257691,5.35201,1.53261
EINSTEIN_1944,3652,UNKNOWN,1.5186,0.312578,0.771037,4.8583,0.4054,0.347419,0.00185,,0.00089916,,,1.84,2650,997.075,0.14,44.9,1751,0.386699,25987.6,9777.97,6.28454,0.431184,0.0793913,0.0275685,5.66911,1.96956
EINSTEIN_1944,3653,UNKNOWN,1.6091,0.332878,0.780122,4.8339,0.4267,0.362672,0.00188,,0.00089916,,,1.84,2650,997.075,0.13049,39.3,1752,0.381365,25987.6,9777.97,6.66685,0.457414,0.0817704,0.0282657,5.6873,2.06263
EINSTEIN_1944,3654,UNKNOWN,1.6436,0.337883,0.786324,4.8644,0.4297,0.365183,0.00183,,0.00089916,,,1.84,2650,997.075,0.0845819,25.1,1753,0.383053,25987.6,9777.97,6.53447,0.448332,0.0809545,0.0277948,5.72379,2.09023
EINSTEIN_1944,3655,UNKNOWN,1.6299,0.334229,0.783288,4.8766,0.4267,0.363149,0.00192,,0.00089916,,,1.84,2650,997.075,0.0636631,19.1,1754,0.382913,25987.6,9777.97,6.81765,0.467761,0.0826901,0.0284743,5.73,2.08084
EINSTEIN_1944,3656,UNKNOWN,1.471,0.307805,0.765113,4.779,0.4023,0.344328,0.00187,,0.00089916,,,1.84,2650,997.075,0.0644635,21,1755,0.385203,25987.6,9777.97,6.29597,0.431968,0.0794634,0.0277658,5.58361,1.92259
EINSTEIN_1944,3657,UNKNOWN,0.1863,0.0383712,0.466236,4.8552,0.0823,0.0796014,0.0016,,0.00089916,,,1.84,2650,996.946,0.00749926,19.6,1756,0.518974,25987.6,9776.7,1.24518,0.0854257,0.0353412,0.0158758,5.0198,0.399583
EINSTEIN_1944,3658,UNKNOWN,0.1863,0.0383712,0.466236,4.8552,0.0823,0.0796014,0.00159,,0.00089916,,,1.84,2650,996.946,0.00665736,17.4,1757,0.518974,25987.6,9776.7,1.2374,0.0848917,0.0352305,0.0158261,5.0198,0.399583
EINSTEIN_1944,3659,UNKNOWN,0.1863,0.0383712,0.466236,4.8552,0.0823,0.0796014,0.00159,,0.00089916,,,1.84,2650,996.946,0.00749926,19.6,1758,0.518974,25987.6,9776.7,1.2374,0.0848917,0.0352305,0.0158261,5.0198,0.399583
EINSTEIN_1944,3660,UNKNOWN,0.1863,0.0383712,0.466236,4.8552,0.0823,0.0796014,0.00159,,0.00089916,,,1.84,2650,996.946,0.00665736,17.4,1759,0.518974,25987.6,9776.7,1.2374,0.0848917,0.0352305,0.0158261,5.0198,0.399583
EINSTEIN_1944,3661,UNKNOWN,0.1931,0.0398967,0.47271,4.84,0.0844,0.0815557,0.00158,,0.00089916,,,1.84,2650,996.946,0.00835447,21,1760,0.519593,25987.6,9776.7,1.25981,0.0864289,0.0355481,0.0158138,5.00879,0.408496
EINSTEIN_1944,3662,UNKNOWN,0.1931,0.0398967,0.47271,4.84,0.0844,0.0815557,0.00158,,0.00089916,,,1.84,2650,996.946,0.0066833,16.8,1761,0.519593,25987.6,9776.7,1.25981,0.0864289,0.0355481,0.0158138,5.00879,0.408496
EINSTEIN_1944,3663,UNKNOWN,0.2461,0.052706,0.499583,4.6693,0.1055,0.100939,0.00156,,0.00089916,,,1.84,2650,996.946,0.00951237,18.1,1762,0.491158,25987.6,9776.7,1.53949,0.105616,0.0392963,0.0171393,4.88028,0.492611
EINSTEIN_1944,3664,UNKNOWN,0.3618,0.0799364,0.548637,4.5261,0.1457,0.136887,0.00163,,0.00089916,,,1.84,2650,996.946,0.0106802,13.4,1763,0.458981,25987.6,9776.7,2.18143,0.149657,0.0467773,0.0195457,4.81749,0.659452
EINSTEIN_1944,3665,UNKNOWN,0.4651,0.103248,0.582005,4.5047,0.1774,0.164448,0.00161,,0.00089916,,,1.84,2650,996.946,0.0179133,17.4,1764,0.441255,25987.6,9776.7,2.58849,0.177583,0.0509551,0.0206937,4.85949,0.799134
EINSTEIN_1944,3666,UNKNOWN,0.4651,0.103248,0.582005,4.5047,0.1774,0.164448,0.00163,,0.00089916,,,1.84,2650,996.946,0.0179133,17.4,1765,0.441255,25987.6,9776.7,2.62065,0.179789,0.0512706,0.0208219,4.85949,0.799134
EINSTEIN_1944,3667,UNKNOWN,0.4573,0.101516,0.5791,4.5047,0.1753,0.162642,0.00161,,0.00089916,,,1.84,2650,996.946,0.0250041,24.7,1766,0.441674,25987.6,9776.7,2.56006,0.175633,0.0506745,0.020645,4.85529,0.789674
EINSTEIN_1944,3668,UNKNOWN,0.4495,0.100056,0.576026,4.4925,0.1737,0.161232,0.00159,,0.00089916,,,1.84,2650,996.946,0.0224488,22.5,1767,0.441349,25987.6,9776.7,2.50634,0.171948,0.05014,0.0205065,4.8399,0.780347
EINSTEIN_1944,3669,UNKNOWN,0.4236,0.0938435,0.57013,4.5139,0.1646,0.153412,0.00157,,0.00089916,,,1.84,2650,996.946,0.0151587,16.2,1768,0.448744,25987.6,9776.7,2.35479,0.16155,0.0486004,0.0199166,4.84309,0.742988
EINSTEIN_1944,3670,UNKNOWN,0.4086,0.0910752,0.563933,4.4864,0.1615,0.150654,0.00158,,0.00089916,,,1.84,2650,996.946,0.0170731,18.8,1769,0.448106,25987.6,9776.7,2.32718,0.159656,0.0483147,0.0199567,4.80939,0.724554
EINSTEIN_1944,3671,UNKNOWN,0.3669,0.0802528,0.54855,4.5718,0.1463,0.1375,0.00156,,0.00089916,,,1.84,2650,996.946,0.0140838,17.6,1770,0.457967,25987.6,9776.7,2.0971,0.143872,0.0458642,0.0191814,4.86439,0.668854
EINSTEIN_1944,3672,UNKNOWN,0.3669,0.0802528,0.54855,4.5718,0.1463,0.1375,0.00156,,0.00089916,,,1.84,2650,996.946,0.0132035,16.5,1771,0.457967,25987.6,9776.7,2.0971,0.143872,0.0458642,0.0191814,4.86439,0.668854
EINSTEIN_1944,3673,UNKNOWN,0.3477,0.0777122,0.542683,4.4742,0.1432,0.134585,0.00159,,0.00089916,,,1.84,2650,996.946,0.0153431,19.8,1772,0.457946,25987.6,9776.7,2.09212,0.14353,0.0458097,0.0192967,4.7606,0.640706
EINSTEIN_1944,3674,UNKNOWN,0.3289,0.071941,0.536473,4.5718,0.1341,0.126669,0.00157,,0.00089916,,,1.84,2650,996.946,0.0159257,22.2,1773,0.467814,25987.6,9776.7,1.9443,0.133388,0.0441616,0.0186287,4.84,0.613078
EINSTEIN_1944,3675,UNKNOWN,0.3153,0.0686913,0.530435,4.5901,0.1295,0.122583,0.00157,,0.00089916,,,1.84,2650,996.946,0.0105478,15.4,1774,0.470692,25987.6,9776.7,1.88158,0.129086,0.0434435,0.0184334,4.8491,0.594418
EINSTEIN_1944,3676,UNKNOWN,0.1211,0.0228086,0.420048,5.3094,0.0543,0.0532116,0.00158,,0.00089916,,,1.84,2650,997.912,0.00091048,4,1775,0.575624,25987.6,9786.17,0.822766,0.0564788,0.0287139,0.0133875,5.418,0.2883
EINSTEIN_1944,3677,UNKNOWN,0.0942,0.0162841,0.389571,5.7848,0.0418,0.0412045,0.00161,,0.00089916,,,1.84,2650,997.912,0.00113758,7,1776,0.608469,25987.6,9786.17,0.649207,0.0445649,0.0255062,0.0122873,5.8684,0.241804
EINSTEIN_1944,3678,UNKNOWN,0.0766,0.0125662,0.375111,6.0957,0.0335,0.0331358,0.00151,,0.00089916,,,1.84,2650,998.234,0.00062723,5,1777,0.654451,25987.6,9789.33,0.48981,0.0336296,0.0221512,0.0106871,6.16271,0.204206
EINSTEIN_1944,3679,UNKNOWN,0.3566,0.0821054,0.573361,4.3432,0.1432,0.134341,0.00136,,0.00089916,,,1.84,2650,998.234,0.0209052,25.5,1778,0.483834,25987.6,9789.33,1.78855,0.122799,0.0423286,0.0168712,4.62961,0.621947
EINSTEIN_1944,3680,UNKNOWN,0.7452,0.162999,0.652258,4.5718,0.2499,0.225273,0.0016,,0.00089916,,,1.84,2650,998.234,0.053224,32.7,1779,0.416654,25987.6,9789.33,3.52844,0.242257,0.0594532,0.0227046,5.07159,1.14249
EINSTEIN_1944,3681,UNKNOWN,0.9406,0.203703,0.689118,4.6175,0.2956,0.262049,0.00175,,0.00089916,,,1.84,2650,998.234,0.060411,29.7,1780,0.404745,25987.6,9789.33,4.48925,0.308225,0.0670611,0.0248588,5.20869,1.36493
EINSTEIN_1944,3682,UNKNOWN,1.0334,0.221029,0.704139,4.6754,0.3139,0.27674,0.00179,,0.00089916,,,1.84,2650,998.234,0.079017,35.8,1781,0.401331,25987.6,9789.33,4.84929,0.332944,0.0696984,0.0255162,5.3032,1.46761
EINSTEIN_1944,3683,UNKNOWN,1.0819,0.233843,0.710339,4.6266,0.3292,0.288189,0.00177,,0.00089916,,,1.84,2650,998.234,0.0562703,24.1,1782,0.395344,25987.6,9789.33,4.99348,0.342845,0.0707271,0.0258408,5.28499,1.52308
EINSTEIN_1944,3684,UNKNOWN,1.0932,0.236911,0.713156,4.6144,0.3322,0.290389,0.00181,,0.00089916,,,1.84,2650,998.234,0.0525129,22.2,1783,0.395116,25987.6,9789.33,5.14531,0.353269,0.0717943,0.0261602,5.2788,1.5329
EINSTEIN_1944,3685,UNKNOWN,1.0932,0.236911,0.713156,4.6144,0.3322,0.290389,0.0018,,0.00089916,,,1.84,2650,998.234,0.0894278,37.8,1784,0.395116,25987.6,9789.33,5.11689,0.351317,0.0715957,0.0260879,5.2788,1.5329
EINSTEIN_1944,3686,UNKNOWN,1.0932,0.236911,0.713156,4.6144,0.3322,0.290389,0.0018,,0.00089916,,,1.84,2650,998.234,0.0525129,22.2,1785,0.395116,25987.6,9789.33,5.11689,0.351317,0.0715957,0.0260879,5.2788,1.5329
EINSTEIN_1944,3687,UNKNOWN,1.0029,0.204636,0.658205,4.9009,0.3109,0.275896,0.00179,,0.00089916,,,1.84,2650,998.234,0.0371847,18.2,1786,0.376956,25987.6,9789.33,4.8345,0.331929,0.069592,0.0272414,5.52269,1.52369
EINSTEIN_1944,3688,UNKNOWN,0.9649,0.193868,0.649039,4.9771,0.2987,0.266689,0.00179,,0.00089916,,,1.84,2650,998.234,0.0634972,32.8,1787,0.379221,25987.6,9789.33,4.67317,0.320852,0.068421,0.027008,5.57451,1.48666
EINSTEIN_1944,3689,UNKNOWN,0.3358,0.0723411,0.539456,4.6419,0.1341,0.126775,0.00153,,0.00089916,,,1.84,2650,999.129,0.0135185,18.7,1788,0.470415,25987.6,9798.11,1.9005,0.130556,0.0436137,0.0182984,4.91011,0.622479
EINSTEIN_1944,3690,UNKNOWN,0.3358,0.0723411,0.539456,4.6419,0.1341,0.126775,0.00155,,0.00089916,,,1.84,2650,999.129,0.0135185,18.7,1789,0.470415,25987.6,9798.11,1.92534,0.132263,0.0438978,0.0184176,4.91011,0.622479
EINSTEIN_1944,3691,UNKNOWN,0.3289,0.0703003,0.536234,4.6785,0.1311,0.124143,0.00155,,0.00089916,,,1.84,2650,999.129,0.0152452,21.7,1790,0.472925,25987.6,9798.11,1.88537,0.129517,0.0434397,0.0182709,4.94069,0.613352
EINSTEIN_1944,3692,UNKNOWN,0.3171,0.0682684,0.533347,4.6449,0.128,0.121314,0.00155,,0.00089916,,,1.84,2650,999.129,0.011734,17.2,1791,0.476041,25987.6,9798.11,1.8424,0.126565,0.0429419,0.0180896,4.9009,0.594547
EINSTEIN_1944,3693,UNKNOWN,0.3104,0.0678945,0.530426,4.5718,0.128,0.121213,0.00156,,0.00089916,,,1.84,2650,999.129,0.0106518,15.7,1792,0.473434,25987.6,9798.11,1.85275,0.127276,0.0430623,0.0182377,4.82778,0.58519
EINSTEIN_1944,3694,UNKNOWN,0.3086,0.0675008,0.52735,4.5718,0.128,0.121213,0.00157,,0.00089916,,,1.84,2650,999.129,0.0110623,16.4,1793,0.470689,25987.6,9798.11,1.86462,0.128091,0.0432001,0.0184028,4.82778,0.58519
EINSTEIN_1944,3695,UNKNOWN,1.0486,0.242799,1.35038,4.3188,0.1798,0.16598,0.00269,,0.0002859,,,1.47,2650,999.79,0.175877,72.4,1794,1.01695,25987.6,9804.59,4.37761,0.946151,0.0661705,0.0116,4.67841,0.776522
EINSTEIN_1944,3696,UNKNOWN,0.6715,0.159885,1.12833,4.1999,0.1417,0.132743,0.00275,,0.0002859,,,1.47,2650,999.79,0.130385,81.5,1795,0.957174,25987.6,9804.59,3.5791,0.773565,0.0598319,0.012094,4.4833,0.595127
EINSTEIN_1944,3697,UNKNOWN,0.4743,0.114424,0.98812,4.1451,0.1158,0.109672,0.00276,,0.0002859,,,1.47,2650,999.79,0.0948019,82.8,1796,0.927246,25987.6,9804.59,2.9678,0.641442,0.0544832,0.0121817,4.37671,0.480002
EINSTEIN_1944,3698,UNKNOWN,0.3345,0.081903,0.853156,4.0841,0.096,0.0916895,0.00285,,0.0002859,,,1.47,2650,999.79,0.0494889,60.4,1797,0.879291,25987.6,9804.59,2.56209,0.553754,0.0506224,0.0127235,4.2761,0.392074
EINSTEIN_1944,3699,UNKNOWN,0.2462,0.0591784,0.747202,4.1603,0.0792,0.0762951,0.00291,,0.0002859,,,1.47,2650,999.79,0.149475,252,1798,0.847842,25987.6,9804.59,2.1768,0.470481,0.0466611,0.0129869,4.3187,0.329496
EINSTEIN_1944,3700,UNKNOWN,0.1875,0.0459784,0.670239,4.078,0.0686,0.0663671,0.00296,,0.0002859,,,1.47,2650,999.79,0.0506213,110,1799,0.81716,25987.6,9804.59,1.92608,0.416291,0.0438917,0.0133061,4.21521,0.279751
EINSTEIN_1944,3701,UNKNOWN,0.1619,0.0396115,0.633783,4.0872,0.0625,0.0606453,0.00302,,0.0002859,,,1.47,2650,999.79,0.0426192,107.5,1800,0.809544,25987.6,9804.59,1.7957,0.388111,0.0423801,0.0133843,4.2122,0.25545
EINSTEIN_1944,3702,UNKNOWN,0.1478,0.0362433,0.610156,4.078,0.0594,0.0577185,0.00302,,0.0002859,,,1.47,2650,999.79,0.036744,101.3,1801,0.799443,25987.6,9804.59,1.70904,0.369381,0.0413448,0.0134516,4.1968,0.242233
EINSTEIN_1944,3703,UNKNOWN,0.1362,0.0333488,0.591291,4.0841,0.0564,0.0548841,0.00306,,0.0002859,,,1.47,2650,999.79,0.0198502,59.5,1802,0.795063,25987.6,9804.59,1.64664,0.355894,0.040583,0.0135111,4.19691,0.230343
EINSTEIN_1944,3704,UNKNOWN,0.1362,0.0333488,0.591291,4.0841,0.0564,0.0548841,0.00307,,0.0002859,,,1.47,2650,999.79,0.0188488,56.5,1803,0.795063,25987.6,9804.59,1.65202,0.357057,0.0406493,0.0135332,4.19691,0.230343
EINSTEIN_1944,3705,UNKNOWN,0.1251,0.030908,0.573432,4.0475,0.0539,0.0525017,0.00306,,0.0002859,,,1.47,2650,999.79,0.0200372,64.8,1804,0.788728,25987.6,9804.59,1.57516,0.340445,0.0396924,0.0135257,4.1553,0.21816
EINSTEIN_1944,3706,UNKNOWN,0.1131,0.0277546,0.54851,4.075,0.0506,0.0493738,0.00309,,0.0002859,,,1.47,2650,999.79,0.0188264,67.8,1805,0.778662,25987.6,9804.59,1.49584,0.323301,0.0386801,0.0136393,4.1762,0.206195
EINSTEIN_1944,3707,UNKNOWN,0.1025,0.0252289,0.531135,4.0628,0.0475,0.0464147,0.00309,,0.0002859,,,1.47,2650,999.79,0.0129464,51.3,1806,0.778212,25987.6,9804.59,1.40619,0.303925,0.0375031,0.0135169,4.1578,0.192983
EINSTEIN_1944,3708,UNKNOWN,0.0911,0.0226781,0.502839,4.0171,0.0451,0.0441096,0.00311,,0.0002859,,,1.47,2650,999.79,0.01309,57.7,1807,0.756102,25987.6,9804.59,1.345,0.290701,0.0366781,0.0138454,4.1073,0.181171
EINSTEIN_1944,3709,UNKNOWN,0.0911,0.0226781,0.502839,4.0171,0.0451,0.0441096,0.00311,,0.0002859,,,1.47,2650,999.79,0.00807457,35.6,1808,0.756102,25987.6,9804.59,1.345,0.290701,0.0366781,0.0138454,4.1073,0.181171
EINSTEIN_1944,3710,UNKNOWN,0.0911,0.0226781,0.502839,4.0171,0.0451,0.0441096,0.00309,,0.0002859,,,1.47,2650,999.79,0.00807457,35.6,1809,0.756102,25987.6,9804.59,1.33635,0.288831,0.03656,0.0138008,4.1073,0.181171
EINSTEIN_1944,3711,UNKNOWN,0.3567,0.0863722,0.853481,4.1298,0.1012,0.0964719,0.00276,,0.0002859,,,1.47,2650,999.79,0.0427665,49.5,1810,0.856729,25987.6,9804.59,2.61059,0.564238,0.0510993,0.0129478,4.3322,0.417935
EINSTEIN_1944,3712,UNKNOWN,0.1773,0.0434772,0.633778,4.078,0.0686,0.0663671,0.00248,,0.0002859,,,1.47,2650,999.79,0.0179162,41.2,1811,0.772707,25987.6,9804.59,1.61374,0.348784,0.0401756,0.0128802,4.21521,0.279751
EINSTEIN_1944,3713,UNKNOWN,0.0651,0.0163048,0.414879,3.9927,0.0393,0.0385413,0.00315,,0.0002859,,,1.47,2650,999.79,0.016873,103.4,1812,0.66829,25987.6,9804.59,1.19033,0.25727,0.0345047,0.0154354,4.0713,0.156913
UBC_NRC-CANADA_1950,3714,UNKNOWN,0.0051,0.024602,0.328027,0.2073,0.075,0.0435139,,,0.00030998,,,1.51,2650,999.79,0.0062738,25.5,1813,0.382489,25987.6,9804.59,,,,,0.3573,0.0155475
UBC_NRC-CANADA_1950,3715,UNKNOWN,0.0051,0.024602,0.29358,0.2073,0.0838,0.046337,,,0.00030998,,,1.51,2650,997.89,0.00247981,10.1,1814,0.32385,25987.6,9785.96,,,,,0.3749,0.0173718
UBC_NRC-CANADA_1950,3716,UNKNOWN,0.0051,0.024602,0.267413,0.2073,0.092,0.0487391,,,0.00030998,,,1.51,2650,998,0,0,1815,0.281532,25987.6,9787.04,,,,,0.3913,0.0190716
UBC_NRC-CANADA_1950,3717,UNKNOWN,0.0051,0.024602,0.243103,0.2073,0.1012,0.0512052,,,0.00032004,,,1.51,2650,997.89,0,0,1816,0.244028,25987.6,9785.96,,,,,0.4097,0.0209788
UBC_NRC-CANADA_1950,3718,UNKNOWN,0.0051,0.024602,0.212453,0.2073,0.1158,0.0546943,,,0.0001969,,,1.47,2650,998.234,0,0,1817,0.199365,25987.6,9789.33,,,,,0.4389,0.0240053
UBC_NRC-CANADA_1950,3719,UNKNOWN,0.0051,0.024602,0.217525,0.2073,0.1131,0.0540845,,,0.00029505,,,,2650,998.662,0,0,1818,0.206546,25987.6,9793.53,,,,,0.433499,0.0234456
UBC_NRC-CANADA_1950,3720,UNKNOWN,0.0051,0.024602,0.217525,0.2073,0.1131,0.0540845,,,0.0003048,,,1.51,2650,999.052,0,0,1819,0.206546,25987.6,9797.35,,,,,0.433499,0.0234456
UBC_NRC-CANADA_1950,3721,UNKNOWN,0.0051,0.024602,0.209201,0.2073,0.1176,0.0550926,,,0.0003048,,,1.51,2650,999.992,0,0,1820,0.194805,25987.6,9806.57,,,,,0.4425,0.0243785
UBC_NRC-CANADA_1950,3722,UNKNOWN,0.0049,0.0236372,0.211235,0.2073,0.1119,0.0538086,,,0.00046512,,,,2650,999.79,0,0,1821,0.201646,25987.6,9804.59,,,,,0.4311,0.0231969
UBC_NRC-CANADA_1950,3723,UNKNOWN,0.0049,0.0236372,0.251728,0.2073,0.0939,0.0492672,,,0.0003301,,,,2650,999.79,0.00184346,7.8,1822,0.262324,25987.6,9804.59,,,,,0.3951,0.0194654
UBC_NRC-CANADA_1950,3724,UNKNOWN,0.0049,0.0236372,0.22405,0.2073,0.1055,0.0522834,,,0.00051999,,,,2650,999.79,0.00044902,1.9,1823,0.220272,25987.6,9804.59,,,,,0.418299,0.0218701
UBC_NRC-CANADA_1950,3725,UNKNOWN,0.0049,0.0236372,0.229488,0.2073,0.103,0.051662,,,0.00052487,,,,2650,999.79,0.00120531,5.1,1824,0.228339,25987.6,9804.59,,,,,0.413299,0.0213519
UBC_NRC-CANADA_1950,3726,UNKNOWN,0.0181,0.0237533,0.21002,0.762,0.1131,0.0872113,,,0.00044989,,,,2650,999.79,0,0,1825,0.19942,25987.6,9804.59,,,,,0.988201,0.0861823
UBC_NRC-CANADA_1950,3727,UNKNOWN,0.0181,0.0237533,0.275241,0.762,0.0863,0.0703623,,,0.00037003,,,,2650,999.79,0.00247008,10.4,1826,0.29919,25987.6,9804.59,,,,,0.934599,0.0657606
UBC_NRC-CANADA_1950,3728,UNKNOWN,0.0181,0.0237533,0.230614,0.762,0.103,0.0810806,,,0.00057485,,,,2650,999.79,0.00021374,0.9,1827,0.22946,25987.6,9804.59,,,,,0.968001,0.0784861
UBC_NRC-CANADA_1950,3729,UNKNOWN,0.0181,0.0237533,0.2616,0.762,0.0908,0.0733251,,,0.00035296,,,,2650,999.79,0.00092622,3.9,1828,0.277226,25987.6,9804.59,,,,,0.943601,0.0691896
SINGH_1960,3730,UNKNOWN,0.0136,0.0181382,0.319897,0.7498,0.0567,0.0492512,0.001,,0.00061996,,,1.13,2650,999.245,0,0,1829,0.429001,25987.6,9799.25,0.482625,0.0480884,0.021977,0.0132821,0.863201,0.0425137
SINGH_1960,3731,UNKNOWN,0.0181,0.0241398,0.365201,0.7498,0.0661,0.0561925,0.001,,0.00061996,,,1.13,2650,999.301,0,0,1830,0.453598,25987.6,9799.8,0.550675,0.0548708,0.0234747,0.0127034,0.881999,0.0495618
SINGH_1960,3732,UNKNOWN,0.0243,0.0324086,0.379937,0.7498,0.0853,0.0694893,0.001,,0.00061996,,,1.13,2650,999.188,0.00170016,5.25,1831,0.41541,25987.6,9798.69,0.680904,0.0678425,0.0261047,0.014068,0.9204,0.063958
SINGH_1960,3733,UNKNOWN,0.0233,0.031075,0.368187,0.7498,0.0844,0.0688908,0.001,,0.00061996,,,1.13,2650,999.188,0.0019221,6.19,1832,0.404703,25987.6,9798.69,0.675039,0.0672582,0.0259921,0.0144335,0.9186,0.0632831
SINGH_1960,3734,UNKNOWN,0.0076,0.0100956,0.309682,0.7528,0.0326,0.0300016,0.0015,,0.00061996,,,1.13,2650,999.273,0.00031275,3.1,1833,0.547705,25987.6,9799.52,0.441002,0.0439419,0.0210077,0.0120751,0.818,0.0245413
SINGH_1960,3735,UNKNOWN,0.0126,0.0167375,0.37112,0.7528,0.0451,0.0402744,0.0015,,0.00061996,,,1.13,2650,999.273,0.00186843,11.17,1834,0.558041,25987.6,9799.52,0.592005,0.058988,0.02434,0.0122617,0.842999,0.0339513
SINGH_1960,3736,UNKNOWN,0.0148,0.0196599,0.334353,0.7528,0.0588,0.0508555,0.0015,,0.00061996,,,1.13,2650,999.245,0.00136936,6.97,1835,0.440308,25987.6,9799.25,0.747518,0.0744822,0.0273511,0.0159001,0.870399,0.0442646
SINGH_1960,3737,UNKNOWN,0.0151,0.0200584,0.284921,0.7528,0.0704,0.0593074,0.0015,,0.00061996,,,1.13,2650,999.245,0.00084987,4.24,1836,0.342908,25987.6,9799.25,0.871752,0.0868608,0.0295366,0.0206725,0.893601,0.0529971
SINGH_1960,3738,UNKNOWN,0.0166,0.022051,0.277371,0.7528,0.0795,0.0656368,0.0015,,0.00061996,,,1.13,2650,999.245,0.00078666,3.57,1837,0.314136,25987.6,9799.25,0.964787,0.0961307,0.0310727,0.0227204,0.9118,0.0598476
SINGH_1960,3739,UNKNOWN,0.0209,0.027763,0.302759,0.7528,0.0917,0.0737361,0.0015,,0.00061996,,,1.13,2650,999.245,0.00171734,6.19,1838,0.319266,25987.6,9799.25,1.08384,0.107993,0.0329341,0.0224941,0.936201,0.0690318
SINGH_1960,3740,UNKNOWN,0.0242,0.0321467,0.314855,0.7528,0.1021,0.0803144,0.0015,,0.00061996,,,1.13,2650,999.245,0.00121427,3.78,1839,0.314657,25987.6,9799.25,1.18053,0.117627,0.0343718,0.022898,0.956999,0.0768608
SINGH_1960,3741,UNKNOWN,0.0268,0.0356004,0.341655,0.7528,0.1042,0.0816082,0.0015,,0.00061996,,,1.13,2650,999.245,0.00277495,7.8,1840,0.337982,25987.6,9799.25,1.19955,0.119522,0.0346476,0.0213278,0.961199,0.0784417
SINGH_1960,3742,UNKNOWN,0.0053,0.00704038,0.292132,0.7528,0.0241,0.0226498,0.002,,0.00061996,,,1.13,2650,999.202,0,0,1841,0.600911,25987.6,9798.82,0.443883,0.044227,0.0210769,0.012255,0.801,0.0181425
SINGH_1960,3743,UNKNOWN,0.0058,0.00770457,0.30096,0.7528,0.0256,0.0239698,0.002,,0.00061996,,,1.13,2650,999.202,6.70E-05,0.87,1842,0.60066,25987.6,9798.82,0.469752,0.0468045,0.0216824,0.0123533,0.803998,0.0192717
SINGH_1960,3744,UNKNOWN,0.008,0.010627,0.338439,0.7528,0.0314,0.0289822,0.002,,0.00061996,,,1.13,2650,999.202,0.00113737,10.71,1843,0.609895,25987.6,9798.82,0.567983,0.056592,0.0238419,0.0124678,0.815602,0.0236379
SINGH_1960,3745,UNKNOWN,0.0093,0.0123539,0.359124,0.7528,0.0344,0.0315194,0.002,,0.00061996,,,1.13,2650,999.341,0.00174964,14.17,1844,0.618308,25987.6,9800.19,0.617792,0.06156,0.0248636,0.0124257,0.8216,0.0258963
SINGH_1960,3746,UNKNOWN,0.0118,0.0156748,0.369689,0.7528,0.0424,0.0381074,0.002,,0.00061996,,,1.13,2650,999.341,0.00335919,21.44,1845,0.573315,25987.6,9800.19,0.746919,0.0744269,0.0273388,0.0136989,0.837599,0.0319187
